instance=temp_instance.txt
agents=40
map_file=warehouse-20-40-10-2-2.map
solver=PushAndSwap
solved=0
soc=9907
lb_soc=5918
makespan=501
lb_makespan=295
comp_time=46
preprocessing_comp_time=21
starts=(19,143),(276,94),(104,29),(185,45),(137,78),(140,53),(19,124),(229,67),(184,81),(321,2),(110,78),(232,109),(98,126),(97,73),(314,79),(230,162),(241,116),(41,57),(326,104),(277,93),(92,150),(6,16),(338,86),(252,138),(132,158),(307,102),(4,88),(118,157),(16,38),(219,82),(96,70),(83,110),(91,121),(321,26),(156,10),(18,68),(142,42),(254,9),(46,63),(157,27),
goals=(24,65),(234,50),(256,18),(166,150),(34,155),(14,105),(44,159),(11,16),(113,86),(30,6),(20,124),(50,88),(297,144),(121,127),(282,149),(262,141),(78,94),(90,58),(255,153),(98,104),(82,22),(11,116),(312,45),(303,122),(324,111),(310,65),(28,37),(288,54),(231,37),(64,113),(206,107),(329,124),(236,82),(220,21),(122,73),(243,37),(312,93),(261,105),(192,66),(38,49),
solution=
0:(19,143),(276,94),(104,29),(185,45),(137,78),(140,53),(19,124),(229,67),(184,81),(321,2),(110,78),(232,109),(98,126),(97,73),(314,79),(230,162),(241,116),(41,57),(326,104),(277,93),(92,150),(6,16),(338,86),(252,138),(132,158),(307,102),(4,88),(118,157),(16,38),(219,82),(96,70),(83,110),(91,121),(321,26),(156,10),(18,68),(142,42),(254,9),(46,63),(157,27),
1:(20,143),(275,94),(105,29),(184,45),(136,78),(139,53),(19,125),(229,66),(183,81),(320,2),(109,78),(231,109),(99,126),(98,73),(313,79),(231,162),(241,115),(42,57),(325,104),(276,93),(91,150),(7,16),(337,86),(253,138),(133,158),(308,102),(5,88),(119,157),(17,38),(218,82),(97,70),(84,110),(92,121),(320,26),(155,10),(19,68),(143,42),(254,10),(47,63),(157,28),
2:(21,143),(274,94),(106,29),(183,45),(135,78),(138,53),(20,125),(228,66),(182,81),(319,2),(108,78),(230,109),(100,126),(99,73),(313,79),(232,162),(241,114),(43,57),(324,104),(275,93),(90,150),(8,16),(336,86),(254,138),(134,158),(309,102),(6,88),(120,157),(18,38),(217,82),(98,70),(85,110),(93,121),(319,26),(154,10),(20,68),(144,42),(254,11),(48,63),(157,28),
3:(22,143),(273,94),(107,29),(182,45),(134,78),(137,53),(21,125),(227,66),(181,81),(318,2),(107,78),(229,109),(101,126),(100,73),(313,79),(233,162),(240,114),(44,57),(323,104),(274,93),(89,150),(9,16),(335,86),(255,138),(135,158),(310,102),(7,88),(121,157),(19,38),(216,82),(99,70),(86,110),(94,121),(318,26),(153,10),(21,68),(145,42),(254,12),(49,63),(157,28),
4:(23,143),(272,94),(108,29),(181,45),(133,78),(136,53),(22,125),(226,66),(180,81),(317,2),(106,78),(228,109),(102,126),(101,73),(313,79),(234,162),(239,114),(45,57),(322,104),(273,93),(88,150),(10,16),(334,86),(256,138),(136,158),(310,101),(8,88),(122,157),(20,38),(215,82),(100,70),(87,110),(95,121),(317,26),(152,10),(22,68),(146,42),(254,13),(50,63),(157,28),
5:(24,143),(271,94),(109,29),(180,45),(132,78),(135,53),(23,125),(225,66),(179,81),(316,2),(105,78),(227,109),(103,126),(102,73),(313,79),(235,162),(238,114),(46,57),(321,104),(272,93),(87,150),(10,17),(333,86),(257,138),(137,158),(310,100),(9,88),(123,157),(21,38),(214,82),(101,70),(88,110),(96,121),(316,26),(151,10),(23,68),(147,42),(254,14),(50,64),(157,28),
6:(24,142),(270,94),(110,29),(179,45),(131,78),(134,53),(23,125),(224,66),(178,81),(315,2),(104,78),(226,109),(104,126),(103,73),(313,79),(236,162),(237,114),(47,57),(320,104),(271,93),(86,150),(10,17),(332,86),(258,138),(138,158),(310,99),(10,88),(124,157),(22,38),(213,82),(102,70),(89,110),(97,121),(315,26),(150,10),(24,68),(148,42),(254,15),(50,65),(157,28),
7:(24,141),(269,94),(111,29),(178,45),(130,78),(133,53),(23,125),(223,66),(177,81),(314,2),(103,78),(225,109),(105,126),(104,73),(313,79),(237,162),(236,114),(48,57),(319,104),(270,93),(85,150),(10,17),(331,86),(259,138),(139,158),(310,98),(10,88),(125,157),(23,38),(212,82),(103,70),(90,110),(98,121),(314,26),(149,10),(25,68),(149,42),(254,16),(51,65),(157,28),
8:(24,140),(268,94),(112,29),(177,45),(129,78),(132,53),(23,125),(222,66),(176,81),(313,2),(102,78),(224,109),(106,126),(105,73),(313,79),(238,162),(235,114),(49,57),(318,104),(269,93),(85,149),(10,17),(330,86),(260,138),(140,158),(310,97),(10,88),(126,157),(24,38),(211,82),(104,70),(91,110),(99,121),(313,26),(148,10),(26,68),(150,42),(254,17),(52,65),(157,28),
9:(24,139),(267,94),(113,29),(176,45),(128,78),(131,53),(23,125),(221,66),(175,81),(312,2),(101,78),(223,109),(107,126),(106,73),(313,79),(239,162),(234,114),(50,57),(317,104),(268,93),(85,148),(10,17),(329,86),(261,138),(141,158),(310,96),(10,88),(127,157),(25,38),(210,82),(105,70),(92,110),(100,121),(312,26),(147,10),(27,68),(151,42),(254,17),(53,65),(157,28),
10:(24,138),(266,94),(114,29),(175,45),(127,78),(130,53),(23,125),(220,66),(174,81),(311,2),(100,78),(222,109),(108,126),(107,73),(313,79),(240,162),(233,114),(51,57),(316,104),(267,93),(85,147),(10,17),(328,86),(262,138),(142,158),(310,95),(10,88),(128,157),(26,38),(209,82),(106,70),(93,110),(101,121),(311,26),(146,10),(28,68),(152,42),(254,17),(54,65),(157,28),
11:(24,137),(265,94),(115,29),(174,45),(126,78),(129,53),(23,125),(219,66),(173,81),(310,2),(99,78),(221,109),(109,126),(108,73),(313,79),(241,162),(232,114),(52,57),(315,104),(266,93),(85,146),(10,17),(327,86),(263,138),(143,158),(310,94),(10,88),(129,157),(27,38),(208,82),(107,70),(94,110),(102,121),(310,26),(145,10),(29,68),(153,42),(254,17),(55,65),(157,28),
12:(24,136),(264,94),(116,29),(173,45),(125,78),(128,53),(23,125),(218,66),(172,81),(309,2),(98,78),(220,109),(110,126),(109,73),(313,79),(242,162),(231,114),(53,57),(314,104),(265,93),(85,145),(10,17),(326,86),(264,138),(144,158),(310,93),(10,88),(130,157),(28,38),(207,82),(108,70),(95,110),(103,121),(309,26),(144,10),(30,68),(154,42),(254,17),(56,65),(157,28),
13:(24,135),(263,94),(117,29),(172,45),(124,78),(127,53),(23,125),(217,66),(171,81),(308,2),(97,78),(219,109),(111,126),(110,73),(313,79),(243,162),(230,114),(54,57),(313,104),(264,93),(85,144),(10,17),(325,86),(264,138),(145,158),(310,92),(10,88),(131,157),(29,38),(206,82),(109,70),(96,110),(104,121),(308,26),(143,10),(31,68),(155,42),(254,17),(57,65),(157,28),
14:(24,134),(262,94),(118,29),(171,45),(123,78),(126,53),(23,125),(216,66),(170,81),(307,2),(96,78),(218,109),(112,126),(111,73),(313,79),(244,162),(229,114),(55,57),(312,104),(263,93),(85,143),(10,17),(324,86),(264,138),(146,158),(310,91),(10,88),(132,157),(30,38),(205,82),(110,70),(97,110),(105,121),(307,26),(142,10),(32,68),(156,42),(254,17),(58,65),(157,28),
15:(24,133),(261,94),(119,29),(170,45),(122,78),(125,53),(23,125),(215,66),(170,81),(306,2),(95,78),(217,109),(113,126),(112,73),(313,79),(245,162),(228,114),(56,57),(311,104),(262,93),(85,142),(10,17),(323,86),(264,138),(147,158),(310,90),(10,88),(133,157),(31,38),(204,82),(111,70),(98,110),(106,121),(306,26),(141,10),(33,68),(157,42),(254,17),(59,65),(157,28),
16:(24,132),(260,94),(120,29),(169,45),(121,78),(124,53),(23,125),(214,66),(170,81),(305,2),(94,78),(216,109),(114,126),(113,73),(313,79),(246,162),(227,114),(57,57),(310,104),(261,93),(85,141),(10,17),(322,86),(264,138),(148,158),(310,89),(10,88),(134,157),(32,38),(203,82),(112,70),(99,110),(107,121),(305,26),(140,10),(34,68),(158,42),(254,17),(60,65),(157,28),
17:(24,131),(259,94),(121,29),(169,46),(120,78),(123,53),(23,125),(213,66),(170,81),(304,2),(93,78),(215,109),(115,126),(114,73),(313,79),(247,162),(226,114),(58,57),(309,104),(260,93),(85,140),(10,17),(321,86),(264,138),(149,158),(310,88),(10,88),(135,157),(33,38),(202,82),(113,70),(100,110),(108,121),(304,26),(139,10),(35,68),(159,42),(254,17),(61,65),(157,28),
18:(24,130),(258,94),(122,29),(169,47),(119,78),(122,53),(23,125),(212,66),(170,81),(303,2),(92,78),(214,109),(116,126),(115,73),(313,79),(248,162),(225,114),(59,57),(308,104),(259,93),(85,139),(10,17),(320,86),(264,138),(150,158),(310,87),(10,88),(136,157),(34,38),(201,82),(114,70),(101,110),(109,121),(303,26),(138,10),(36,68),(160,42),(254,17),(62,65),(157,28),
19:(24,129),(257,94),(123,29),(169,48),(118,78),(121,53),(23,125),(211,66),(170,81),(302,2),(91,78),(213,109),(117,126),(116,73),(313,79),(249,162),(224,114),(60,57),(307,104),(258,93),(85,138),(10,17),(319,86),(264,138),(151,158),(310,86),(10,88),(137,157),(35,38),(200,82),(115,70),(102,110),(110,121),(302,26),(137,10),(37,68),(161,42),(254,17),(63,65),(157,28),
20:(24,128),(256,94),(124,29),(169,49),(117,78),(120,53),(23,125),(210,66),(170,81),(301,2),(90,78),(212,109),(118,126),(117,73),(313,79),(250,162),(223,114),(61,57),(306,104),(257,93),(85,137),(10,17),(318,86),(264,138),(152,158),(310,85),(10,88),(138,157),(36,38),(199,82),(116,70),(103,110),(111,121),(301,26),(136,10),(38,68),(162,42),(254,17),(64,65),(157,28),
21:(24,127),(255,94),(125,29),(169,50),(116,78),(119,53),(23,125),(209,66),(170,81),(300,2),(89,78),(211,109),(119,126),(118,73),(313,79),(251,162),(222,114),(62,57),(305,104),(256,93),(85,136),(10,17),(317,86),(264,138),(153,158),(310,84),(10,88),(139,157),(37,38),(198,82),(117,70),(104,110),(112,121),(300,26),(135,10),(39,68),(163,42),(254,17),(65,65),(157,28),
22:(24,126),(255,94),(126,29),(169,51),(115,78),(118,53),(23,125),(208,66),(170,81),(299,2),(88,78),(210,109),(120,126),(119,73),(313,79),(252,162),(221,114),(63,57),(304,104),(255,93),(85,135),(10,17),(316,86),(264,138),(154,158),(310,83),(10,88),(140,157),(38,38),(197,82),(118,70),(105,110),(113,121),(299,26),(134,10),(40,68),(164,42),(254,17),(66,65),(157,28),
23:(24,125),(255,94),(127,29),(169,52),(114,78),(117,53),(23,125),(207,66),(170,81),(298,2),(87,78),(209,109),(121,126),(120,73),(313,79),(253,162),(220,114),(64,57),(303,104),(254,93),(85,134),(10,17),(315,86),(264,138),(155,158),(310,82),(10,88),(141,157),(39,38),(196,82),(119,70),(106,110),(114,121),(298,26),(133,10),(41,68),(165,42),(254,17),(67,65),(157,28),
24:(24,124),(255,94),(128,29),(169,53),(113,78),(116,53),(24,125),(206,66),(170,81),(297,2),(86,78),(208,109),(122,126),(121,73),(313,79),(254,162),(219,114),(65,57),(302,104),(253,93),(85,133),(10,17),(314,86),(264,138),(156,158),(310,81),(10,88),(142,157),(40,38),(195,82),(120,70),(107,110),(115,121),(297,26),(132,10),(42,68),(166,42),(254,17),(68,65),(157,28),
25:(24,123),(255,94),(129,29),(169,54),(112,78),(115,53),(25,125),(205,66),(170,81),(296,2),(85,78),(207,109),(123,126),(121,74),(313,79),(254,161),(218,114),(66,57),(301,104),(252,93),(85,132),(10,17),(313,86),(264,138),(157,158),(310,80),(10,88),(143,157),(41,38),(194,82),(121,70),(108,110),(116,121),(296,26),(131,10),(43,68),(167,42),(254,17),(69,65),(157,28),
26:(24,122),(255,94),(130,29),(169,55),(111,78),(114,53),(26,125),(204,66),(170,81),(295,2),(84,78),(206,109),(124,126),(121,75),(313,79),(254,160),(217,114),(67,57),(300,104),(251,93),(85,131),(10,17),(313,86),(264,138),(158,158),(310,80),(10,88),(144,157),(42,38),(193,82),(122,70),(109,110),(117,121),(295,26),(130,10),(44,68),(168,42),(254,17),(70,65),(157,28),
27:(24,121),(255,94),(131,29),(169,56),(110,78),(113,53),(27,125),(203,66),(170,81),(294,2),(83,78),(205,109),(125,126),(121,76),(313,79),(254,159),(216,114),(68,57),(299,104),(250,93),(85,130),(10,17),(313,86),(264,138),(159,158),(310,80),(10,88),(145,157),(43,38),(192,82),(123,70),(110,110),(118,121),(294,26),(129,10),(45,68),(169,42),(254,17),(71,65),(157,28),
28:(24,120),(255,94),(132,29),(169,57),(109,78),(112,53),(28,125),(202,66),(170,81),(293,2),(82,78),(204,109),(126,126),(121,77),(313,79),(254,159),(215,114),(69,57),(298,104),(249,93),(85,129),(10,17),(313,86),(264,138),(160,158),(310,80),(10,88),(146,157),(44,38),(191,82),(124,70),(111,110),(119,121),(293,26),(128,10),(46,68),(170,42),(254,17),(72,65),(157,28),
29:(24,119),(255,94),(133,29),(169,58),(108,78),(111,53),(29,125),(201,66),(170,81),(292,2),(81,78),(203,109),(127,126),(121,78),(313,79),(254,159),(214,114),(70,57),(297,104),(248,93),(85,128),(10,17),(313,86),(264,138),(161,158),(310,80),(10,88),(147,157),(45,38),(190,82),(125,70),(112,110),(120,121),(292,26),(127,10),(47,68),(171,42),(254,17),(73,65),(157,28),
30:(24,118),(255,94),(134,29),(169,59),(107,78),(110,53),(30,125),(200,66),(170,81),(291,2),(80,78),(202,109),(128,126),(121,79),(313,79),(254,159),(213,114),(71,57),(296,104),(247,93),(85,127),(10,17),(313,86),(264,138),(162,158),(310,80),(10,88),(148,157),(46,38),(189,82),(126,70),(113,110),(121,121),(291,26),(126,10),(48,68),(172,42),(254,17),(74,65),(157,28),
31:(24,117),(255,94),(135,29),(169,60),(106,78),(109,53),(31,125),(199,66),(170,81),(290,2),(79,78),(201,109),(129,126),(121,80),(313,79),(254,159),(212,114),(72,57),(295,104),(246,93),(85,126),(10,17),(313,86),(264,138),(163,158),(310,80),(10,88),(149,157),(47,38),(188,82),(127,70),(114,110),(122,121),(290,26),(125,10),(49,68),(173,42),(254,17),(75,65),(157,28),
32:(24,116),(255,94),(136,29),(169,61),(105,78),(108,53),(32,125),(198,66),(170,81),(289,2),(78,78),(200,109),(130,126),(121,81),(313,79),(254,159),(211,114),(73,57),(294,104),(245,93),(85,125),(10,17),(313,86),(264,138),(164,158),(310,80),(10,88),(150,157),(48,38),(187,82),(128,70),(115,110),(123,121),(289,26),(124,10),(50,68),(174,42),(254,17),(76,65),(157,28),
33:(24,115),(255,94),(137,29),(169,62),(104,78),(107,53),(33,125),(197,66),(170,81),(288,2),(77,78),(199,109),(131,126),(121,81),(313,79),(254,159),(210,114),(74,57),(293,104),(244,93),(85,124),(10,17),(313,86),(264,138),(165,158),(310,80),(10,88),(151,157),(49,38),(186,82),(129,70),(116,110),(124,121),(288,26),(123,10),(50,67),(175,42),(254,17),(77,65),(157,28),
34:(24,114),(255,94),(138,29),(169,63),(103,78),(106,53),(33,125),(196,66),(170,81),(287,2),(76,78),(198,109),(132,126),(121,81),(313,79),(254,159),(209,114),(75,57),(292,104),(243,93),(85,123),(10,17),(313,86),(264,138),(166,158),(310,80),(10,88),(152,157),(50,38),(185,82),(130,70),(117,110),(125,121),(287,26),(122,10),(50,67),(176,42),(254,17),(78,65),(157,28),
35:(24,113),(255,94),(139,29),(169,64),(102,78),(105,53),(33,125),(195,66),(170,81),(286,2),(75,78),(197,109),(133,126),(121,81),(313,79),(254,159),(208,114),(76,57),(291,104),(242,93),(85,122),(10,17),(313,86),(264,138),(167,158),(310,80),(10,88),(153,157),(51,38),(184,82),(131,70),(118,110),(126,121),(286,26),(122,11),(50,67),(177,42),(254,17),(79,65),(157,28),
36:(24,112),(255,94),(140,29),(169,64),(101,78),(104,53),(33,125),(194,66),(170,81),(285,2),(74,78),(196,109),(134,126),(121,81),(313,79),(254,159),(207,114),(77,57),(290,104),(241,93),(85,121),(10,17),(313,86),(264,138),(168,158),(310,80),(10,88),(154,157),(52,38),(183,82),(132,70),(119,110),(127,121),(285,26),(122,12),(50,67),(178,42),(254,17),(80,65),(157,28),
37:(24,111),(255,94),(141,29),(169,64),(100,78),(103,53),(33,125),(193,66),(170,81),(284,2),(73,78),(195,109),(135,126),(121,81),(313,79),(254,159),(206,114),(78,57),(289,104),(240,93),(85,120),(10,17),(313,86),(264,138),(169,158),(310,80),(10,88),(155,157),(53,38),(182,82),(133,70),(120,110),(128,121),(284,26),(122,13),(50,67),(179,42),(254,17),(81,65),(157,28),
38:(24,110),(255,94),(142,29),(169,64),(99,78),(102,53),(33,125),(192,66),(170,81),(283,2),(72,78),(194,109),(136,126),(121,81),(313,79),(254,159),(205,114),(79,57),(289,105),(239,93),(85,119),(10,17),(313,86),(264,138),(170,158),(310,80),(10,88),(156,157),(54,38),(181,82),(134,70),(121,110),(129,121),(283,26),(122,14),(50,67),(180,42),(254,17),(82,65),(157,28),
39:(24,109),(255,94),(143,29),(169,64),(98,78),(101,53),(33,125),(191,66),(170,81),(282,2),(71,78),(193,109),(137,126),(121,81),(313,79),(254,159),(204,114),(80,57),(288,105),(238,93),(85,118),(10,17),(313,86),(264,138),(171,158),(310,80),(10,88),(157,157),(55,38),(180,82),(135,70),(122,110),(130,121),(282,26),(122,15),(50,67),(181,42),(254,17),(83,65),(157,28),
40:(24,108),(255,94),(144,29),(169,64),(97,78),(100,53),(33,125),(190,66),(170,81),(281,2),(70,78),(192,109),(138,126),(121,81),(313,79),(254,159),(203,114),(81,57),(287,105),(237,93),(85,117),(10,17),(313,86),(264,138),(172,158),(310,80),(10,88),(158,157),(56,38),(179,82),(136,70),(123,110),(131,121),(281,26),(122,16),(50,67),(182,42),(254,17),(84,65),(157,28),
41:(24,107),(255,94),(145,29),(169,64),(96,78),(99,53),(33,125),(189,66),(170,81),(280,2),(69,78),(191,109),(139,126),(121,81),(313,79),(254,159),(202,114),(82,57),(286,105),(236,93),(85,116),(10,17),(313,86),(264,138),(173,158),(310,80),(10,88),(159,157),(57,38),(178,82),(137,70),(124,110),(132,121),(280,26),(122,17),(50,67),(183,42),(254,17),(85,65),(157,28),
42:(24,106),(255,94),(146,29),(169,64),(95,78),(98,53),(33,125),(188,66),(170,81),(279,2),(68,78),(190,109),(140,126),(121,81),(313,79),(254,159),(201,114),(83,57),(285,105),(235,93),(85,115),(10,17),(313,86),(264,138),(174,158),(310,80),(10,88),(160,157),(58,38),(177,82),(138,70),(125,110),(133,121),(279,26),(122,18),(50,67),(184,42),(254,17),(86,65),(157,28),
43:(24,105),(255,94),(147,29),(169,64),(94,78),(97,53),(33,125),(187,66),(170,81),(278,2),(67,78),(189,109),(141,126),(121,81),(313,79),(254,159),(200,114),(84,57),(284,105),(234,93),(85,115),(10,17),(313,86),(264,138),(175,158),(310,80),(10,88),(161,157),(59,38),(176,82),(139,70),(126,110),(134,121),(278,26),(122,19),(50,67),(185,42),(254,17),(87,65),(157,28),
44:(24,104),(255,94),(148,29),(169,64),(93,78),(96,53),(33,125),(186,66),(170,81),(277,2),(66,78),(188,109),(142,126),(121,81),(313,79),(254,159),(199,114),(84,57),(283,105),(233,93),(85,115),(10,17),(313,86),(264,138),(176,158),(310,80),(10,88),(162,157),(60,38),(175,82),(140,70),(127,110),(135,121),(277,26),(122,20),(50,67),(186,42),(254,17),(88,65),(157,28),
45:(24,103),(255,94),(149,29),(169,64),(92,78),(95,53),(33,125),(185,66),(170,81),(276,2),(65,78),(187,109),(143,126),(121,81),(313,79),(254,159),(198,114),(84,57),(282,105),(232,93),(85,115),(10,17),(313,86),(264,138),(177,158),(310,80),(10,88),(163,157),(61,38),(174,82),(141,70),(128,110),(136,121),(276,26),(122,21),(50,67),(187,42),(254,17),(89,65),(157,28),
46:(24,102),(255,94),(150,29),(169,64),(91,78),(94,53),(33,125),(184,66),(170,81),(275,2),(64,78),(186,109),(144,126),(121,81),(313,79),(254,159),(197,114),(84,57),(281,105),(231,93),(85,115),(10,17),(313,86),(264,138),(178,158),(310,80),(10,88),(164,157),(62,38),(173,82),(142,70),(129,110),(137,121),(275,26),(122,22),(50,67),(188,42),(254,17),(90,65),(157,28),
47:(24,101),(255,94),(151,29),(169,64),(90,78),(93,53),(33,125),(183,66),(170,81),(274,2),(63,78),(185,109),(145,126),(121,81),(313,79),(254,159),(196,114),(84,57),(280,105),(230,93),(85,115),(10,17),(313,86),(264,138),(179,158),(310,80),(10,88),(165,157),(63,38),(172,82),(143,70),(130,110),(138,121),(274,26),(122,23),(50,67),(189,42),(254,17),(91,65),(157,28),
48:(24,100),(255,94),(152,29),(169,64),(89,78),(92,53),(33,125),(182,66),(170,81),(273,2),(62,78),(184,109),(146,126),(121,81),(313,79),(254,159),(195,114),(84,57),(279,105),(229,93),(85,115),(10,17),(313,86),(264,138),(180,158),(310,80),(10,88),(166,157),(64,38),(171,82),(144,70),(131,110),(139,121),(273,26),(122,24),(50,67),(190,42),(254,17),(92,65),(157,28),
49:(24,99),(255,94),(153,29),(169,64),(88,78),(91,53),(33,125),(181,66),(170,81),(272,2),(61,78),(183,109),(147,126),(121,81),(313,79),(254,159),(194,114),(84,57),(279,105),(228,93),(85,115),(10,17),(313,86),(264,138),(181,158),(310,80),(10,88),(167,157),(65,38),(170,82),(145,70),(132,110),(140,121),(272,26),(122,25),(50,67),(191,42),(254,17),(93,65),(157,28),
50:(24,98),(255,94),(154,29),(169,64),(87,78),(90,53),(33,125),(180,66),(170,81),(271,2),(60,78),(182,109),(148,126),(121,81),(313,79),(254,159),(193,114),(84,57),(279,105),(227,93),(85,115),(10,17),(313,86),(264,138),(182,158),(310,80),(10,88),(168,157),(66,38),(169,82),(146,70),(133,110),(141,121),(271,26),(122,26),(50,67),(192,42),(254,17),(94,65),(157,28),
