instance=temp_instance.txt
agents=50
map_file=den520d.map
solver=PIBT
solved=1
soc=10051
lb_soc=9843
makespan=393
lb_makespan=393
comp_time=49
preprocessing_comp_time=31
starts=(229,220),(97,223),(239,201),(224,216),(62,41),(193,180),(180,58),(70,159),(43,161),(155,154),(62,60),(114,170),(31,161),(205,67),(153,21),(18,202),(219,86),(180,151),(242,3),(80,136),(144,164),(186,52),(163,121),(213,213),(151,92),(139,222),(90,137),(106,220),(51,147),(130,149),(222,58),(171,122),(92,40),(201,163),(144,216),(69,223),(143,113),(169,179),(145,149),(160,22),(115,40),(191,40),(88,175),(235,212),(45,52),(137,13),(46,147),(129,215),(92,232),(69,221),
goals=(66,170),(94,81),(243,56),(88,81),(188,34),(115,157),(165,59),(119,46),(72,163),(70,171),(177,128),(104,113),(166,122),(111,94),(89,95),(242,202),(190,168),(248,46),(29,178),(155,18),(232,92),(99,233),(160,21),(233,105),(73,199),(243,34),(235,14),(13,137),(62,52),(118,115),(242,45),(47,172),(85,47),(122,159),(248,54),(179,68),(119,59),(104,36),(34,170),(153,106),(113,84),(103,45),(69,84),(131,152),(204,190),(157,220),(44,168),(245,15),(143,98),(223,208),
solution=
0:(229,220),(97,223),(239,201),(224,216),(62,41),(193,180),(180,58),(70,159),(43,161),(155,154),(62,60),(114,170),(31,161),(205,67),(153,21),(18,202),(219,86),(180,151),(242,3),(80,136),(144,164),(186,52),(163,121),(213,213),(151,92),(139,222),(90,137),(106,220),(51,147),(130,149),(222,58),(171,122),(92,40),(201,163),(144,216),(69,223),(143,113),(169,179),(145,149),(160,22),(115,40),(191,40),(88,175),(235,212),(45,52),(137,13),(46,147),(129,215),(92,232),(69,221),
1:(229,219),(97,222),(239,200),(224,215),(63,41),(192,180),(179,58),(70,158),(44,161),(155,155),(63,60),(114,169),(32,161),(204,67),(153,22),(18,201),(218,86),(180,150),(241,3),(80,137),(145,164),(185,52),(163,120),(213,212),(151,93),(138,222),(91,137),(106,219),(52,147),(131,149),(222,57),(171,123),(92,41),(200,163),(144,215),(70,223),(144,113),(169,178),(144,149),(161,22),(114,40),(190,40),(88,174),(235,211),(45,53),(138,13),(45,147),(128,215),(92,231),(69,220),
2:(228,219),(97,221),(238,200),(223,215),(63,42),(192,179),(178,58),(70,157),(45,161),(154,155),(64,60),(114,168),(32,160),(204,68),(154,22),(18,200),(217,86),(180,149),(240,3),(80,138),(146,164),(184,52),(164,120),(213,211),(152,93),(138,221),(92,137),(105,219),(53,147),(132,149),(222,56),(170,123),(91,41),(200,162),(144,214),(71,223),(145,113),(169,177),(144,150),(162,22),(114,41),(189,40),(88,173),(235,210),(45,54),(138,14),(44,147),(128,214),(92,230),(70,220),
3:(227,219),(97,220),(237,200),(222,215),(63,43),(191,179),(177,58),(71,157),(45,162),(153,155),(64,61),(114,167),(33,160),(203,68),(154,23),(18,199),(216,86),(180,148),(239,3),(81,138),(147,164),(184,53),(164,119),(212,211),(153,93),(137,221),(92,138),(105,218),(53,148),(133,149),(223,56),(169,123),(90,41),(200,161),(143,214),(71,222),(146,113),(169,176),(144,151),(163,22),(114,42),(189,41),(88,172),(234,210),(46,54),(138,15),(44,148),(128,213),(92,229),(71,220),
4:(226,219),(97,219),(237,199),(222,214),(64,43),(191,178),(177,59),(72,157),(45,163),(152,155),(65,61),(115,167),(33,159),(202,68),(155,23),(18,198),(215,86),(179,148),(239,4),(81,139),(147,163),(184,54),(164,118),(211,211),(154,93),(136,221),(92,139),(104,218),(54,148),(134,149),(224,56),(168,123),(90,42),(199,161),(142,214),(71,221),(146,112),(168,176),(143,151),(164,22),(113,42),(189,42),(88,171),(234,209),(47,54),(138,16),(44,149),(127,213),(92,228),(72,220),
5:(225,219),(97,218),(237,198),(221,214),(64,44),(190,178),(176,59),(72,156),(46,163),(151,155),(65,62),(115,166),(33,158),(202,69),(155,24),(18,197),(214,86),(179,147),(239,5),(82,139),(147,162),(183,54),(164,117),(210,211),(155,93),(136,220),(93,139),(104,217),(55,148),(135,149),(225,56),(167,123),(90,43),(199,160),(141,214),(71,220),(147,112),(168,175),(143,152),(165,22),(112,42),(189,43),(88,170),(234,208),(48,54),(139,16),(44,150),(126,213),(92,227),(72,219),
6:(224,219),(97,217),(236,198),(221,213),(64,45),(189,178),(175,59),(72,155),(47,163),(150,155),(65,63),(115,165),(34,158),(201,69),(156,24),(18,196),(213,86),(179,146),(239,6),(83,139),(147,161),(183,55),(164,116),(209,211),(156,93),(135,220),(93,140),(104,216),(55,149),(136,149),(226,56),(166,123),(89,43),(198,160),(140,214),(71,219),(147,111),(168,174),(143,153),(166,22),(112,43),(189,44),(88,169),(234,207),(48,55),(139,17),(44,151),(125,213),(92,226),(72,218),
