instance=temp_instance.txt
agents=50
map_file=den520d.map
solver=PIBT
solved=1
soc=8757
lb_soc=8227
makespan=358
lb_makespan=358
comp_time=46
preprocessing_comp_time=30
starts=(32,184),(48,78),(170,69),(63,163),(244,35),(142,51),(98,87),(224,120),(178,141),(179,105),(215,101),(202,189),(233,101),(185,42),(235,48),(136,27),(74,49),(148,105),(82,202),(146,104),(230,207),(233,55),(180,84),(162,33),(109,168),(241,58),(167,51),(82,96),(150,22),(75,202),(82,55),(30,146),(137,168),(222,100),(232,201),(145,106),(58,81),(73,194),(80,183),(145,44),(238,23),(179,183),(99,38),(99,202),(230,94),(86,169),(161,17),(69,174),(189,64),(232,43),
goals=(116,155),(188,71),(231,128),(241,114),(179,80),(201,170),(198,34),(137,6),(146,162),(155,47),(204,84),(156,154),(179,99),(101,46),(83,48),(88,182),(240,48),(152,151),(71,59),(182,176),(45,63),(236,15),(190,41),(222,84),(92,34),(95,204),(207,205),(69,212),(62,96),(62,182),(192,158),(152,44),(30,146),(118,85),(186,86),(118,36),(225,181),(93,171),(180,127),(100,154),(17,146),(245,38),(85,170),(181,178),(107,98),(8,159),(188,177),(157,151),(154,104),(173,158),
solution=
0:(32,184),(48,78),(170,69),(63,163),(244,35),(142,51),(98,87),(224,120),(178,141),(179,105),(215,101),(202,189),(233,101),(185,42),(235,48),(136,27),(74,49),(148,105),(82,202),(146,104),(230,207),(233,55),(180,84),(162,33),(109,168),(241,58),(167,51),(82,96),(150,22),(75,202),(82,55),(30,146),(137,168),(222,100),(232,201),(145,106),(58,81),(73,194),(80,183),(145,44),(238,23),(179,183),(99,38),(99,202),(230,94),(86,169),(161,17),(69,174),(189,64),(232,43),
1:(32,183),(49,78),(170,70),(63,162),(244,36),(141,51),(99,87),(223,120),(178,142),(179,104),(215,100),(201,189),(233,100),(185,43),(235,49),(136,28),(75,49),(148,106),(83,202),(146,105),(230,206),(234,55),(181,84),(163,33),(110,168),(240,58),(168,51),(82,97),(151,22),(75,201),(82,54),(31,146),(136,168),(221,100),(231,201),(145,105),(58,82),(73,193),(81,183),(146,44),(238,24),(178,183),(100,38),(98,202),(230,93),(85,169),(162,17),(69,173),(189,65),(233,43),
2:(33,183),(50,78),(171,70),(63,161),(243,36),(140,51),(99,88),(223,119),(178,143),(178,104),(214,100),(200,189),(232,100),(184,43),(235,50),(137,28),(75,48),(149,106),(83,201),(146,106),(230,205),(235,55),(181,83),(163,34),(111,168),(239,58),(169,51),(82,98),(151,23),(74,201),(83,54),(32,146),(136,167),(220,100),(231,200),(145,104),(59,82),(73,192),(82,183),(146,45),(237,24),(178,182),(101,38),(97,202),(229,93),(85,168),(162,18),(70,173),(189,66),(233,44),
3:(33,182),(51,78),(171,71),(63,160),(242,36),(139,51),(100,88),(223,118),(177,143),(178,103),(214,99),(199,189),(232,99),(183,43),(234,50),(138,28),(76,48),(149,107),(83,200),(147,106),(229,205),(236,55),(181,82),(164,34),(112,168),(238,58),(169,52),(82,99),(151,24),(73,201),(83,53),(32,147),(136,166),(219,100),(230,200),(146,104),(60,82),(74,192),(82,182),(147,45),(237,25),(178,181),(101,39),(97,201),(229,92),(85,167),(163,18),(70,172),(188,66),(233,45),
4:(34,182),(51,79),(171,72),(63,159),(241,36),(138,51),(101,88),(223,117),(176,143),(178,102),(214,98),(199,188),(231,99),(183,44),(233,50),(139,28),(76,47),(150,107),(84,200),(148,106),(228,205),(236,54),(182,82),(164,35),(113,168),(237,58),(170,52),(83,99),(152,24),(73,200),(84,53),(33,147),(135,166),(218,100),(229,200),(146,103),(61,82),(74,191),(83,182),(148,45),(236,25),(178,180),(101,40),(97,200),(229,91),(84,167),(164,18),(70,171),(188,67),(233,46),
5:(34,181),(51,80),(172,72),(63,158),(241,37),(137,51),(102,88),(222,117),(176,144),(177,102),(214,97),(199,187),(231,98),(182,44),(233,51),(139,29),(77,47),(150,108),(85,200),(148,107),(227,205),(236,53),(183,82),(164,36),(114,168),(236,58),(170,53),(83,100),(152,25),(73,199),(85,53),(33,148),(135,165),(218,99),(228,200),(146,102),(62,82),(75,191),(83,181),(149,45),(235,25),(178,179),(101,41),(97,199),(229,90),(83,167),(164,19),(71,171),(187,67),(233,47),
6:(34,180),(51,81),(172,73),(64,158),(240,37),(137,50),(102,89),(221,117),(176,145),(177,101),(214,96),(199,186),(231,97),(182,45),(233,52),(140,29),(78,47),(150,109),(85,199),(148,108),(226,205),(236,52),(183,81),(165,36),(114,167),(236,59),(170,54),(83,101),(153,25),(73,198),(85,52),(33,149),(135,164),(218,98),(227,200),(146,101),(62,83),(76,191),(84,181),(150,45),(235,26),(179,179),(101,42),(97,198),(228,90),(83,166),(165,19),(71,170),(186,67),(233,48),
7:(34,179),(52,81),(173,73),(65,158),(240,38),(137,49),(103,89),(221,116),(176,146),(176,101),(214,95),(199,185),(230,97),(182,46),(233,53),(141,29),(79,47),(150,110),(85,198),(149,108),(226,204),(236,51),(184,81),(165,37),(115,167),(236,60),(170,55),(83,102),(154,25),(72,198),(86,52),(34,149),(134,164),(218,97),(227,199),(147,101),(62,84),(76,190),(85,181),(150,46),(235,27),(179,178),(102,42),(97,197),(227,90),(82,166),(165,20),(72,170),(185,67),(233,49),
8:(35,179),(53,81),(174,73),(65,157),(240,39),(137,48),(103,90),(221,115),(176,147),(175,101),(213,95),(199,184),(229,97),(182,47),(233,54),(142,29),(80,47),(150,111),(85,197),(149,109),(225,204),(236,50),(184,80),(166,37),(115,166),(235,60),(170,56),(83,103),(155,25),(72,197),(87,52),(35,149),(133,164),(217,97),(227,198),(147,100),(62,85),(77,190),(86,181),(150,47),(235,28),(179,177),(102,43),(97,196),(226,90),(82,165),(165,21),(72,169),(185,68),(233,50),
9:(35,178),(54,81),(174,74),(66,157),(240,40),(137,47),(104,90),(221,114),(175,147),(174,101),(213,94),(199,183),(228,97),(182,48),(233,55),(143,29),(81,47),(151,111),(86,197),(149,110),(224,204),(236,49),(184,79),(167,37),(115,165),(235,61),(171,56),(84,103),(156,25),(71,197),(87,51),(35,150),(133,163),(217,96),(227,197),(147,99),(62,86),(78,190),(87,181),(151,47),(234,28),(179,176),(102,44),(97,195),(226,89),(81,165),(166,21),(73,169),(184,68),(233,51),
10:(35,177),(55,81),(175,74),(66,156),(239,40),(138,47),(104,91),(220,114),(174,147),(174,100),(213,93),(198,183),(227,97),(181,48),(232,55),(144,29),(82,47),(151,112),(87,197),(149,111),(224,203),(236,48),(184,78),(168,37),(116,165),(235,62),(171,57),(84,104),(156,26),(70,197),(88,51),(35,151),(133,162),(216,96),(227,196),(147,98),(62,87),(78,189),(87,180),(151,48),(234,29),(179,175),(103,44),(97,194),(225,89),(80,165),(167,21),(73,168),(183,68),(233,52),
11:(36,177),(55,82),(175,75),(67,156),(238,40),(139,47),(104,92),(220,113),(173,147),(173,100),(213,92),(197,183),(226,97),(180,48),(231,55),(145,29),(83,47),(152,112),(87,196),(150,111),(223,203),(236,47),(185,78),(169,37),(117,165),(235,63),(171,58),(84,105),(156,27),(69,197),(88,50),(35,152),(132,162),(216,95),(227,195),(147,97),(63,87),(79,189),(87,179),(152,48),(234,30),(179,174),(104,44),(97,193),(225,88),(80,164),(167,22),(74,168),(182,68),(233,53),
12:(36,176),(56,82),(176,75),(67,155),(237,40),(140,47),(104,93),(219,113),(173,148),(173,99),(213,91),(197,182),(226,96),(180,49),(230,55),(146,29),(84,47),(153,112),(87,195),(151,111),(223,202),(236,46),(185,77),(170,37),(117,164),(234,63),(171,59),(85,105),(156,28),(68,197),(88,49),(35,153),(132,161),(216,94),(226,195),(148,97),(63,88),(80,189),(88,179),(152,49),(234,31),(179,173),(105,44),(97,192),(225,87),(79,164),(167,23),(75,168),(181,68),(232,53),
13:(36,175),(56,83),(177,75),(68,155),(237,41),(141,47),(105,93),(218,113),(172,148),(172,99),(212,91),(196,182),(225,96),(180,50),(229,55),(147,29),(85,47),(153,113),(88,195),(152,111),(222,202),(236,45),(185,76),(170,38),(117,163),(233,63),(172,59),(85,106),(157,28),(68,196),(89,49),(36,153),(132,160),(216,93),(225,195),(148,96),(64,88),(80,188),(88,178),(153,49),(234,32),(179,172),(105,45),(97,191),(224,87),(79,163),(168,23),(76,168),(180,68),(231,53),
14:(37,175),(57,83),(177,76),(68,154),(236,41),(142,47),(106,93),(217,113),(172,149),(171,99),(212,90),(196,181),(225,95),(179,50),(228,55),(148,29),(86,47),(154,113),(88,194),(153,111),(221,202),(236,44),(185,75),(171,38),(118,163),(233,64),(172,60),(85,107),(158,28),(68,195),(90,49),(37,153),(132,159),(215,93),(225,194),(148,95),(65,88),(81,188),(88,177),(154,49),(234,33),(179,171),(105,46),(97,190),(224,86),(79,162),(168,24),(76,167),(180,69),(230,53),
15:(37,174),(57,84),(177,77),(69,154),(235,41),(143,47),(107,93),(217,112),(171,149),(170,99),(211,90),(196,180),(225,94),(179,51),(228,56),(149,29),(87,47),(155,113),(88,193),(154,111),(220,202),(236,43),(185,74),(172,38),(119,163),(232,64),(173,60),(85,108),(159,28),(67,195),(91,49),(38,153),(132,158),(215,92),(224,194),(148,94),(65,89),(82,188),(88,176),(155,49),(234,34),(179,170),(106,46),(97,189),(223,86),(79,161),(168,25),(77,167),(180,70),(230,54),
16:(37,173),(57,85),(178,77),(70,154),(234,41),(143,48),(108,93),(217,111),(171,150),(170,98),(211,89),(196,179),(224,94),(178,51),(227,56),(149,30),(88,47),(156,113),(89,193),(154,112),(219,202),(236,42),(185,73),(173,38),(120,163),(231,64),(174,60),(86,108),(159,29),(67,194),(91,48),(39,153),(132,157),(215,91),(223,194),(148,93),(65,90),(83,188),(89,176),(156,49),(234,35),(179,169),(107,46),(97,188),(222,86),(78,161),(168,26),(78,167),(180,71),(230,55),
